created_at,favorite_count,retweet_count,id_str,location,followers_count,friends_count,listed_count,favourites_count,verified,statuses_count,label
Thu Nov 02 23:53:45 +0000 2017,0,0,112117792,"Duluth, GA",1623,2367,19,7,False,8893,0
Thu Nov 02 23:53:49 +0000 2017,0,0,3463775772,Taking a nap,832,582,2,24619,False,6582,0
Thu Nov 02 23:53:50 +0000 2017,0,0,2414988979,"houston, tx",1978,734,9,6911,False,27983,0
Thu Nov 02 23:54:17 +0000 2017,0,0,2366400758,DTX,910,799,0,5568,False,4301,0
Thu Nov 02 23:54:18 +0000 2017,0,0,2292584463,the hill,814,748,2,3528,False,10529,0
Thu Nov 02 23:54:18 +0000 2017,0,0,2260463106,None,196,169,0,1229,False,770,0
Thu Nov 02 23:54:34 +0000 2017,0,0,41024302,somewhere,1406,927,30,56510,False,85835,0
Thu Nov 02 23:54:50 +0000 2017,0,0,371436665,"Houston, TX",20810,1678,148,61702,False,42146,0
Thu Nov 02 23:54:52 +0000 2017,0,0,1258425007,"New Brunswick, NJ",363,449,0,3433,False,1267,0
Thu Nov 02 23:55:01 +0000 2017,0,0,232935269,504,3538,1784,6,4642,False,44981,0
Thu Nov 02 23:55:13 +0000 2017,0,0,1035780217,"Florida, USA",258,433,0,18765,False,3364,0
Thu Nov 02 23:55:18 +0000 2017,0,0,246115196,"Indiana, USA",817,572,5,37452,False,21787,0
Thu Nov 02 23:55:26 +0000 2017,0,0,3029086265,ohio ,953,982,1,24076,False,11288,0
Thu Nov 02 23:55:33 +0000 2017,0,0,2357631668,"making bad decisions, tx",480,349,2,8274,False,30549,0
Thu Nov 02 23:55:35 +0000 2017,0,0,881356717,"Windsor, CT",77,153,8,6543,False,7216,0
Thu Nov 02 23:55:53 +0000 2017,0,0,885652632651661313,"Austin, TX",205,272,0,1062,False,2183,0
Thu Nov 02 23:55:56 +0000 2017,0,0,2265436224,None,219,94,0,0,False,10143,0
Thu Nov 02 23:56:00 +0000 2017,0,0,344969827,"Katy, TX",886,1018,8,1651,False,342,0
Thu Nov 02 23:56:14 +0000 2017,0,0,363246338,Loras College,344,315,2,1339,False,4764,0
Thu Nov 02 23:56:33 +0000 2017,0,0,603815110,MD,202,197,1,9279,False,12805,0
Thu Nov 02 23:56:44 +0000 2017,0,0,420099332,1901 W. Madison,209,274,6,8342,False,7910,0
Thu Nov 02 23:56:57 +0000 2017,0,0,4246555162,None,135,172,2,3248,False,4317,0
Thu Nov 02 23:57:19 +0000 2017,0,0,714945199156432896,None,111,107,0,2176,False,250,0
Thu Nov 02 23:57:27 +0000 2017,0,0,64018933,"Cincinnati, OH",662,186,5,11403,False,26249,0
Thu Nov 02 23:57:32 +0000 2017,0,0,2891336764,None,105,182,0,609,False,2582,0
Thu Nov 02 23:57:38 +0000 2017,0,0,39198004,"Lawton, Oklahoma",315,897,11,282,False,3872,0
Thu Nov 02 23:57:42 +0000 2017,0,0,731092765,None,465,236,6,22515,False,51159,0
Thu Nov 02 23:57:48 +0000 2017,0,0,80462034,None,542,705,4,18067,False,8492,0
Thu Nov 02 23:57:54 +0000 2017,0,0,312850871,"Houston, TX,",3063,1618,5,13314,False,32166,0
Thu Nov 02 23:58:07 +0000 2017,0,0,755688797031903233,"Albuquerque, NM",63,60,0,477,False,275,0
Thu Nov 02 23:58:33 +0000 2017,0,0,2217118286,northern michigan,641,517,2,8896,False,5422,0
Thu Nov 02 23:58:37 +0000 2017,0,0,3087714463,the moon ,1344,799,1,7858,False,6082,0
Thu Nov 02 23:58:42 +0000 2017,0,0,741310516262473728,"Chicago, IL",268,188,1,12003,False,5370,0
Thu Nov 02 23:58:46 +0000 2017,0,0,471509629,"Miami, Florida",408,272,12,8961,False,8304,0
Thu Nov 02 23:59:10 +0000 2017,0,0,1176850573,None,133,592,3,335,False,324,0
Thu Nov 02 23:59:58 +0000 2017,0,0,492634801,Penn Station ,1330,495,1,6777,False,16239,0
Fri Nov 03 00:00:02 +0000 2017,0,0,342386040,None,285,291,0,783,False,5823,0
Fri Nov 03 00:00:05 +0000 2017,0,0,1353212898,None,336,903,0,2264,False,2071,0
Fri Nov 03 00:00:21 +0000 2017,0,0,1272693002,"San Jose, CA",460,133,4,16774,False,11611,0
Fri Nov 03 00:00:36 +0000 2017,0,0,64094660,big rapids  ferris state ,943,565,2,35782,False,68734,0
Fri Nov 03 00:00:37 +0000 2017,0,0,2477419316,None,425,287,1,2597,False,2099,0
Fri Nov 03 00:00:39 +0000 2017,0,0,306383827,252 | 336,5077,2863,14,14475,False,62837,0
Fri Nov 03 00:00:45 +0000 2017,0,0,869012810327621632,None,67,50,0,1670,False,1516,0
Fri Nov 03 00:01:19 +0000 2017,0,0,730581012883726336,None,215,105,0,2168,False,4274,0
Fri Nov 03 00:01:21 +0000 2017,0,0,2671224391,Ig & Sc: gingerbrazy,524,111,4,9046,False,11554,0
Fri Nov 03 00:01:41 +0000 2017,0,0,981961296,"Daytona Beach, FL",319,270,2,8592,False,11340,0
Fri Nov 03 00:01:53 +0000 2017,0,0,2419701770,"Clovis, CA",642,368,2,4851,False,2855,0
Fri Nov 03 00:01:55 +0000 2017,0,0,329992956,HTX ,4110,2919,18,15480,False,88834,0
Fri Nov 03 00:01:55 +0000 2017,0,0,412531154,None,621,542,0,8733,False,9016,0
Fri Nov 03 00:01:57 +0000 2017,0,0,418003905,"Louisville, KY",168,100,18,10,False,2681,0
Fri Nov 03 00:02:20 +0000 2017,0,0,26771477,None,46,70,0,53,False,31,0
Fri Nov 03 00:02:42 +0000 2017,0,0,65809027,Vancouver. Toronto. Kelowna.,1912,569,107,5058,False,17552,0
Fri Nov 03 00:02:44 +0000 2017,0,0,3237035426,"Mansfield, TX",224,223,2,8304,False,1556,0
Fri Nov 03 00:02:47 +0000 2017,0,0,286945386,|BSU2020| E4J,2855,1386,13,48594,False,169381,0
Fri Nov 03 00:03:38 +0000 2017,0,0,824710951,None,89,77,0,816,False,1842,0
Fri Nov 03 00:03:43 +0000 2017,0,0,2549242358,"Marrero,La",2164,1669,12,19147,False,21039,0
Fri Nov 03 00:03:47 +0000 2017,0,0,4194680533,None,44,54,0,4417,False,6020,0
Fri Nov 03 00:03:46 +0000 2017,0,0,2512834904,Toronto,499,511,13,1935,False,1032,0
Fri Nov 03 00:04:03 +0000 2017,0,0,4426218499,None,567,472,2,2380,False,2012,0
Fri Nov 03 00:04:03 +0000 2017,0,0,3241945679,"Saytown,TX",486,657,5,7732,False,26834,0
Fri Nov 03 00:04:24 +0000 2017,0,0,2275744070,"Kansas City, MO",574,393,8,13707,False,22745,0
Fri Nov 03 00:04:25 +0000 2017,0,0,773580605791535104,"Houston, TX ",303,174,0,2939,False,5744,0
Fri Nov 03 00:04:28 +0000 2017,0,0,2999083159,"Las Vegas, NV",456,509,0,16087,False,340,0
Fri Nov 03 00:04:29 +0000 2017,0,0,2639538191,None,733,585,2,3502,False,9100,0
Fri Nov 03 00:04:45 +0000 2017,0,0,868381470,Somewhere,366,663,8,3557,False,4646,0
Fri Nov 03 00:05:20 +0000 2017,0,0,418368507,"Virginia, USA",912,871,2,23092,False,21739,0
Fri Nov 03 00:06:03 +0000 2017,0,0,2588426980,Miami,719,1561,6,19561,False,17386,0
Fri Nov 03 00:06:08 +0000 2017,0,0,437888380,"Columbus, OH",692,502,0,17423,False,7942,0
Fri Nov 03 00:06:08 +0000 2017,0,0,1007528240,"Los Angeles, CA",1099,302,24,917,False,622,0
Fri Nov 03 00:06:15 +0000 2017,0,0,2275744070,"Kansas City, MO",574,393,8,13707,False,22746,0
Fri Nov 03 00:06:21 +0000 2017,0,0,303261738,"Texas, USA",319,82,0,2580,False,3271,0
Fri Nov 03 00:06:29 +0000 2017,0,0,922947708301791232,"Fort Worth, TX",532,465,1,738,False,1057,0
Fri Nov 03 00:06:38 +0000 2017,0,0,221405620,None,54,73,1,915,False,739,0
Fri Nov 03 00:07:09 +0000 2017,0,0,1589587369,KY,773,756,3,8944,False,4483,0
Fri Nov 03 00:07:25 +0000 2017,0,0,857678119402184705,"Chicago, IL",58,577,0,2906,False,1124,0
Fri Nov 03 00:07:31 +0000 2017,0,0,1589587369,KY,773,756,3,8945,False,4484,0
Fri Nov 03 00:07:33 +0000 2017,0,0,1636273328,"Cleveland, OH",595,456,3,10811,False,46856,0
Fri Nov 03 00:07:37 +0000 2017,0,0,389806775,AcapellaAbs            she/her,1088,311,33,75681,False,51410,0
Fri Nov 03 00:08:04 +0000 2017,0,0,1332485755,"St.Bernard,LA",611,593,0,952,False,1547,0
Fri Nov 03 00:08:12 +0000 2017,0,0,187254883,"Los Angeles, CA",1769,685,45,72072,False,48187,0
Fri Nov 03 00:08:14 +0000 2017,0,0,421360996,"Bossier City, LA",417,431,1,2009,False,6856,0
Fri Nov 03 00:08:17 +0000 2017,0,0,2492569732,"Hendersonville, TN",219,154,0,177,False,155,0
Fri Nov 03 00:08:17 +0000 2017,0,0,4215444740,None,709,450,1,1976,False,2893,0
Fri Nov 03 00:08:20 +0000 2017,0,0,967302499,"Pittsburgh, PA / a hockey game",987,2629,8,28490,False,18778,0
Fri Nov 03 00:08:43 +0000 2017,0,0,316898902,"Dillonvale, OH",196,566,2,4715,False,3453,0
Fri Nov 03 00:08:49 +0000 2017,0,0,714775515,"Hopewell, PA",1158,1249,0,7429,False,6591,0
Fri Nov 03 00:08:52 +0000 2017,0,0,2956680372,"Mercedes, TX",669,373,0,3695,False,12456,0
Fri Nov 03 00:09:12 +0000 2017,0,0,3500883194,None,242,186,0,8,False,47,0
Fri Nov 03 00:09:15 +0000 2017,0,0,868381470,Somewhere,366,663,8,3559,False,4647,0
Fri Nov 03 00:09:16 +0000 2017,0,0,444363769,DM(V)  Tampa ,3302,3216,11,628,False,46880,0
Fri Nov 03 00:09:38 +0000 2017,0,0,2907593803,"Port Neches, TX",355,207,2,13949,False,11000,0
Fri Nov 03 00:10:13 +0000 2017,0,0,854391431523430403,"Providence Forge, VA",5,25,0,209,False,178,0
Fri Nov 03 00:10:23 +0000 2017,0,0,483258322,"Lexington, KY",1044,203,3,30545,False,12719,0
Fri Nov 03 00:10:25 +0000 2017,0,0,1921326193,None,597,687,3,7105,False,5408,0
Fri Nov 03 00:10:26 +0000 2017,0,0,374196921,None,2172,1001,13,17462,False,47336,0
Fri Nov 03 00:10:35 +0000 2017,0,0,112117792,"Duluth, GA",1623,2367,19,7,False,8895,0
Fri Nov 03 00:10:47 +0000 2017,0,0,869373894884335616,"East Bay, CA",43,79,0,310,False,1077,0
Fri Nov 03 00:11:19 +0000 2017,0,0,1885187317,"Grand Rapids, MI",199,307,4,8130,False,14080,0
Fri Nov 03 00:11:36 +0000 2017,0,0,1367409385,eating w luz ,498,309,6,11997,False,40870,0
Fri Nov 03 00:11:39 +0000 2017,0,0,511098078,"San Francisco, CA",271,298,2,4669,False,1279,0
Fri Nov 03 00:11:49 +0000 2017,0,0,734184399420301312,Japan w/ sid,896,526,1,11631,False,5489,0
Fri Nov 03 00:12:01 +0000 2017,0,0,2235014378,"Brooklyn, NY",233,207,1,2725,False,5394,0
Fri Nov 03 00:12:20 +0000 2017,0,0,467076880,None,686,1056,8,34250,False,17809,0
Fri Nov 03 00:12:31 +0000 2017,0,0,341929868,sju,1073,935,4,11905,False,24272,0
Fri Nov 03 00:12:36 +0000 2017,0,0,33362764,H O U S T O N,1399,452,25,1693,False,85017,0
Fri Nov 03 00:12:46 +0000 2017,0,0,556521049,"Houston, TX",2482,1232,11,7790,False,114297,0
Fri Nov 03 00:12:50 +0000 2017,0,0,92673880,"Los Angeles, CA",694,522,3,3016,False,49506,0
Fri Nov 03 00:13:01 +0000 2017,0,0,2909726176,"Brick, NJ",276,369,0,816,False,525,0
Fri Nov 03 00:13:10 +0000 2017,0,0,886244612737830912,"Tooele, UT",121,244,1,3519,False,2415,0
Fri Nov 03 00:13:11 +0000 2017,0,0,1671862350,None,394,269,0,3159,False,710,0
Fri Nov 03 00:13:21 +0000 2017,0,0,830576087176454144,"Ohio, USA",205,307,0,769,False,229,0
Fri Nov 03 00:13:26 +0000 2017,0,0,216104088,"Rhode Island, USA",9058,5956,48,40767,False,65112,0
Fri Nov 03 00:13:43 +0000 2017,0,0,68219414,"California, USA",375,107,0,8586,False,8484,0
Fri Nov 03 00:13:53 +0000 2017,0,0,2632507654,"Eagan, MN",1125,832,2,7925,False,3970,0
Fri Nov 03 00:14:14 +0000 2017,0,0,786308929915490306,"Texas, USA",51,49,0,618,False,1034,0
Fri Nov 03 00:14:19 +0000 2017,0,0,2500448666,tx,631,518,5,3855,False,13063,0
Fri Nov 03 00:14:27 +0000 2017,0,0,590543012,"Indiana, USA",272,208,0,4559,False,2384,0
Fri Nov 03 00:15:13 +0000 2017,0,0,2200823185,None,292,261,1,15225,False,1872,0
Fri Nov 03 00:15:17 +0000 2017,0,0,3288147775,"Santa Rosa, NM",603,229,0,5071,False,5303,0
Fri Nov 03 00:15:49 +0000 2017,0,0,1468052414,None,1549,2963,4,22994,False,43438,0
Fri Nov 03 00:16:00 +0000 2017,0,0,590543012,"Indiana, USA",272,208,0,4559,False,2384,0
Fri Nov 03 00:16:01 +0000 2017,0,0,268447674,"Naples, FL",1182,834,21,6393,False,13586,0
Fri Nov 03 00:16:03 +0000 2017,0,0,2259475705,"Miami, FL",1922,314,10,10923,False,19525,0
Fri Nov 03 00:16:12 +0000 2017,0,0,366125489,"Washington, DC",1148,2405,66,112694,False,98498,0
Fri Nov 03 00:16:25 +0000 2017,0,0,758832888,htx ,1321,843,2,4424,False,7394,0
Fri Nov 03 00:16:30 +0000 2017,0,0,1560544866,None,548,641,3,5737,False,3669,0
Fri Nov 03 00:16:41 +0000 2017,0,0,277795109,"Tucson, AZ",762,725,2,7001,False,27227,0
Fri Nov 03 00:17:01 +0000 2017,0,0,2371220744,"Hamilton, OH",338,1015,0,3006,False,401,0
Fri Nov 03 00:17:03 +0000 2017,0,0,717484188232974337,New York,345,504,0,6999,False,3795,0
Fri Nov 03 00:17:05 +0000 2017,0,0,519042071,HTX,458,336,1,2061,False,16943,0
Fri Nov 03 00:17:32 +0000 2017,0,0,85204107,"GU // HI // SF, CA",568,425,22,66579,False,51810,0
Fri Nov 03 00:17:36 +0000 2017,0,0,91282251,"Simi Valley, California",2467,361,54,117689,False,203352,0
Fri Nov 03 00:18:19 +0000 2017,0,0,205487789,"Philadelphia, PA",2956,846,46,23611,False,23209,0
Fri Nov 03 00:18:24 +0000 2017,0,0,791528475035176961,"Centennial, CO",88,130,0,45,False,157,0
Fri Nov 03 00:18:54 +0000 2017,0,0,428549861,None,225,199,4,6500,False,37378,0
Fri Nov 03 00:19:09 +0000 2017,0,0,2451768314,"Mobile, AL",3517,2246,16,1444,False,28150,0
Fri Nov 03 00:19:38 +0000 2017,0,0,1740116804,"Waco, TX",899,683,0,3473,False,3632,0
Fri Nov 03 00:19:40 +0000 2017,0,0,570354797,"East Lansing, MI",4127,2779,3,10502,False,20672,0
Fri Nov 03 00:19:42 +0000 2017,0,0,1958095784,"Krum, TX",272,387,2,16135,False,5106,0
Fri Nov 03 00:20:05 +0000 2017,0,0,453346453,None,742,353,0,2364,False,1878,0
Fri Nov 03 00:20:30 +0000 2017,0,0,246635716, ,1922,1695,4,6358,False,115099,0
Fri Nov 03 00:20:35 +0000 2017,0,0,4406530641,None,70,829,0,751,False,4587,0
Fri Nov 03 00:20:41 +0000 2017,0,0,69687784,"Norton,Ma",406,1522,4,10692,False,41316,0
Fri Nov 03 00:20:59 +0000 2017,0,0,162950105,None,156,164,0,1304,False,1048,0
Fri Nov 03 00:21:02 +0000 2017,0,0,774731858294681600,Probably in the pool,198,222,0,1199,False,230,0
Fri Nov 03 00:21:02 +0000 2017,0,0,4896063304,"California, MD",2108,4995,11,109870,False,110585,0
Fri Nov 03 00:21:06 +0000 2017,0,0,271794051,None,801,293,1,14198,False,15790,0
Fri Nov 03 00:21:10 +0000 2017,0,0,3020228695,P sherman 42 Wallaby Way syd,302,393,6,5066,False,9422,0
Fri Nov 03 00:21:47 +0000 2017,0,0,2373658132,"Los Angeles, CA Ripley, MS ",904,686,2,1292,False,1822,0
Fri Nov 03 00:21:54 +0000 2017,0,0,3233619631,RIP Caleb Ramey& Caleb Skeens,594,764,0,2391,False,2591,0
Fri Nov 03 00:21:57 +0000 2017,0,0,816439795530473475,"West Pullman, Chicago",128,107,0,121,False,336,0
Fri Nov 03 00:22:15 +0000 2017,0,0,3192566624,"Corpus Christi, TX",1650,987,3,102778,False,19026,0
Fri Nov 03 00:22:17 +0000 2017,0,0,609621957, e a s t  c o a s t  ,906,654,0,6415,False,5359,0
Fri Nov 03 00:22:24 +0000 2017,0,0,925920516,None,443,276,2,7682,False,39600,0
Fri Nov 03 00:23:28 +0000 2017,0,0,2495866090,None,5562,1661,20,27908,False,72434,0
Fri Nov 03 00:23:45 +0000 2017,0,0,540361728,Montana,618,535,1,12049,False,7097,0
Fri Nov 03 00:24:20 +0000 2017,0,0,3461190317,None,227,222,0,65,False,76,0
Fri Nov 03 00:24:37 +0000 2017,0,0,451996001,"Morgantown, WV",1169,680,1,4343,False,9988,0
Fri Nov 03 00:24:39 +0000 2017,0,0,2852760804,None,1193,886,0,4154,False,3609,0
Fri Nov 03 00:24:42 +0000 2017,0,0,346560733,Toronto / she/her / ENFJ / 25,1177,1534,24,49246,False,21289,0
Fri Nov 03 00:24:54 +0000 2017,0,0,60109946,"Bowling Green, OH",769,692,7,7466,False,23118,0
Fri Nov 03 00:25:38 +0000 2017,0,0,2471815746,"Marshall, MI",502,413,1,9657,False,5052,0
Fri Nov 03 00:25:43 +0000 2017,0,0,715378798380892168,"Chicago, IL",181,106,0,5873,False,3220,0
Fri Nov 03 00:26:16 +0000 2017,0,0,587107096,703,1660,738,10,24273,False,54699,0
Fri Nov 03 00:26:36 +0000 2017,0,0,839337948323713028,"Olympia, WA",318,296,0,4367,False,14346,0
Fri Nov 03 00:26:36 +0000 2017,0,0,732097777,©¸A    ,461,440,1,2581,False,11027,0
Fri Nov 03 00:26:39 +0000 2017,0,0,91894347,828,1283,674,2,14510,False,21200,0
Fri Nov 03 00:26:43 +0000 2017,0,0,224133953,Chicago,2613,2684,103,19852,False,13399,0
Fri Nov 03 00:26:43 +0000 2017,0,0,719669634459373568,"Houston, TX",1774,1303,8,21768,False,11915,0
Fri Nov 03 00:27:13 +0000 2017,0,0,1697857621,w/ the loml,672,619,0,11342,False,15748,0
Fri Nov 03 00:27:40 +0000 2017,0,0,2640199385, da DistriiiCt. ,642,436,19,5649,False,78747,0
Fri Nov 03 00:27:59 +0000 2017,0,0,1458628933,Cornfeild Wisconsin ,330,393,2,1522,False,817,0
Fri Nov 03 00:28:07 +0000 2017,0,0,1711244544,None,970,849,1,12407,False,6043,0
Fri Nov 03 00:28:41 +0000 2017,0,0,729010311273943040,"Burkburnett, TX",184,123,0,1942,False,166,0
Fri Nov 03 00:28:52 +0000 2017,0,0,213101148,None,581,401,1,3331,False,20367,0
Fri Nov 03 00:28:53 +0000 2017,0,0,389806775,AcapellaAbs            she/her,1088,311,33,75691,False,51420,0
Fri Nov 03 00:29:11 +0000 2017,0,0,737036666,"Boerne, TX",735,2328,5,71266,False,9471,0
Fri Nov 03 00:29:11 +0000 2017,0,0,1559387900,None,391,322,2,8087,False,9894,0
Fri Nov 03 00:29:18 +0000 2017,0,0,1081236044,khs sports deck ,1238,1632,2,20233,False,12170,0
Fri Nov 03 00:29:33 +0000 2017,0,0,1116058512,Los Angeles / Santa Monica,1078,2570,36,2953,False,3102,0
Fri Nov 03 00:30:22 +0000 2017,0,0,237041450,"Arlington, TX",1128,2369,14,29706,False,54290,0
Fri Nov 03 00:31:16 +0000 2017,0,0,245090180,"Olathe, KS",1820,1699,1,17721,False,22660,0
Fri Nov 03 00:31:45 +0000 2017,0,0,2586314768,None,1474,579,6,12026,False,6017,0
Fri Nov 03 00:32:26 +0000 2017,0,0,463017229,somewhere in Ohio,1061,433,3,50337,False,24334,0
Fri Nov 03 00:32:44 +0000 2017,0,0,1103217674,None,749,295,1,9179,False,6215,0
Fri Nov 03 00:33:14 +0000 2017,0,0,332638685,Texas 3.24,1912,901,8,32039,False,66054,0
Fri Nov 03 00:33:15 +0000 2017,0,0,3466377674,None,370,955,0,1437,False,1596,0
Fri Nov 03 00:33:34 +0000 2017,0,0,107739198,"Arlington, TX",1410,839,9,2019,False,33546,0
Fri Nov 03 00:33:42 +0000 2017,0,0,3044733866,"Wyandotte, MI",445,274,1,15754,False,11722,0
Fri Nov 03 00:34:21 +0000 2017,0,0,701104812247687168,None,191,842,6,7823,False,2343,0
Fri Nov 03 00:35:06 +0000 2017,0,0,359103469,Indiana,16485,16194,469,9229,False,304422,0
Fri Nov 03 00:35:12 +0000 2017,0,0,3033228442,"Kentucky, USA",190,285,0,538,False,312,0
Fri Nov 03 00:36:04 +0000 2017,0,0,30301467,LOUISIANA,2495,2172,24,392,False,88078,0
Fri Nov 03 00:36:20 +0000 2017,0,0,3012438339,somewhere mindin mines ,109,231,1,1680,False,12784,0
Fri Nov 03 00:36:34 +0000 2017,0,0,105357995,V/\,153,135,0,2303,False,3043,0
Fri Nov 03 00:36:37 +0000 2017,0,0,340167257,daily. ,786,1586,0,590,False,52079,0
Fri Nov 03 00:36:39 +0000 2017,0,0,2429799673,"Ohio, USA",275,153,1,906,False,3253,0
