created_at,favorite_count,retweet_count,id_str,location,followers_count,friends_count,listed_count,favourites_count,verified,statuses_count,label
Thu Nov 02 23:49:29 +0000 2017,0,0,433188574,None,512,470,0,10733,False,9152,-2
Thu Nov 02 23:49:59 +0000 2017,0,0,274041734,None,61,261,0,4214,False,461,-2
Thu Nov 02 23:50:09 +0000 2017,0,0,800760704877793281,"Brownsville, TX",141,241,0,2095,False,1922,-2
Thu Nov 02 23:50:26 +0000 2017,0,0,319726804,None,354,272,4,6286,False,16086,-2
Thu Nov 02 23:50:55 +0000 2017,0,0,22743419,"Chicago, IL",440,794,7,8569,False,31366,-2
Thu Nov 02 23:50:57 +0000 2017,0,0,4531236442,"Jazzy City, Hug Nation",817,1737,19,37888,False,10748,-2
Thu Nov 02 23:51:04 +0000 2017,0,0,377154266,None,477,331,3,8106,False,28467,-2
Thu Nov 02 23:51:04 +0000 2017,0,0,377154266,None,477,331,3,8106,False,28467,-2
Thu Nov 02 23:51:09 +0000 2017,0,0,2453962221,None,167,124,0,2406,False,2320,-2
Thu Nov 02 23:51:17 +0000 2017,0,0,21377663,"San Antonio, TX",3878,36,76,528,False,4697,-2
Thu Nov 02 23:51:21 +0000 2017,0,0,147323231,Nashville but  is in Austin,61,149,3,15511,False,19406,-2
Thu Nov 02 23:51:25 +0000 2017,0,0,2394602365,None,358,362,1,7395,False,1865,-2
Thu Nov 02 23:51:39 +0000 2017,0,0,15434390,"New York, NY",5850,839,19,7532,False,3663,-2
Thu Nov 02 23:51:40 +0000 2017,0,0,37811083,"Bangor, ME",1353,1060,31,6667,False,2581,-2
Thu Nov 02 23:51:41 +0000 2017,0,0,587035496,"Tuscaloosa, AL",1379,1482,14,68377,False,21727,-2
Thu Nov 02 23:51:49 +0000 2017,0,0,702222485320835072,WorkWorkWorkWorkWork,171,79,32,598,False,927,-2
Thu Nov 02 23:52:05 +0000 2017,0,0,915950530215604225,"In My Head, Hostl",4,92,0,666,False,114,-2
Thu Nov 02 23:52:15 +0000 2017,0,0,742467155669590016,"Los Angeles, CA",561,1472,1,3035,False,2896,-2
Thu Nov 02 23:52:19 +0000 2017,0,0,306607167,"Syracuse, NY",204,164,0,1524,False,11939,-2
Thu Nov 02 23:52:28 +0000 2017,0,0,272777255,None,325,247,0,4280,False,7057,-2
Thu Nov 02 23:52:54 +0000 2017,0,0,285257740,"Naples, FL",895,572,26,39517,False,30876,-2
Thu Nov 02 23:52:54 +0000 2017,0,0,702735091710054400,817,646,599,1,20383,False,2937,-2
Thu Nov 02 23:52:57 +0000 2017,0,0,378059282,"Midtown, Atlanta",831,356,13,48801,False,98156,-2
Thu Nov 02 23:53:01 +0000 2017,0,0,761078701505191940,"Visalia, CA",305,560,1,5815,False,8605,-2
Thu Nov 02 23:53:10 +0000 2017,0,0,344365161,Brooklyn | Philly,1491,1100,64,4994,False,8652,-2
Thu Nov 02 23:53:12 +0000 2017,0,0,864553905971228676,None,4423,43,0,978,False,2690,-2
Thu Nov 02 23:53:16 +0000 2017,0,0,164910104,Fromm Chicagooooo ,2546,4844,7,7035,False,44239,-2
Thu Nov 02 23:53:34 +0000 2017,0,0,294389638,Upland Ca,533,880,1,4213,False,2971,-2
Thu Nov 02 23:53:42 +0000 2017,0,0,3318123872,"Savannah, MO",489,1249,50,28197,False,12925,-2
Thu Nov 02 23:54:03 +0000 2017,0,0,715956498392854528,None,115,94,0,3840,False,7576,-2
Thu Nov 02 23:54:31 +0000 2017,0,0,336730334,None,116,159,3,14956,False,16363,-2
Thu Nov 02 23:54:33 +0000 2017,0,0,23662619,South Florida,1585,456,48,2019,False,11429,-2
Thu Nov 02 23:54:42 +0000 2017,0,0,507916881,In my own lane,1308,1397,4,2687,False,11493,-2
Thu Nov 02 23:55:04 +0000 2017,0,0,1276377962,"San Bruno, CA",317,511,0,3301,False,6029,-2
Thu Nov 02 23:55:07 +0000 2017,0,0,518196016,"HOLLYWOOD, TXXX",1516,633,15,16108,False,16754,-2
Thu Nov 02 23:55:09 +0000 2017,0,0,619205308,"Elgin, SC",283,328,6,42254,False,3850,-2
Thu Nov 02 23:55:16 +0000 2017,0,0,767056106275213313,None,112,105,0,140,False,56,-2
Thu Nov 02 23:55:25 +0000 2017,0,0,1419933793,YYZ - LAX,445,185,1,2560,False,3727,-2
Thu Nov 02 23:55:53 +0000 2017,0,0,2244832334,"Streetsboro, Ohio",541,1855,4,15455,False,23370,-2
Thu Nov 02 23:56:04 +0000 2017,0,0,2269624930,"Destin, FL #334to805",1527,1945,6,62,False,837,-2
Thu Nov 02 23:56:31 +0000 2017,0,0,345614712,Booking Info: (910) 264-6070,2908,1840,8,7224,False,19573,-2
Thu Nov 02 23:56:38 +0000 2017,0,0,68081225,San Diego / Los Angeles,953,396,32,9095,False,172697,-2
Thu Nov 02 23:57:48 +0000 2017,0,0,1118508354,None,210,154,2,1547,False,1449,-2
Thu Nov 02 23:57:49 +0000 2017,0,0,2257125654,None,36,122,2,200,False,627,-2
Thu Nov 02 23:57:50 +0000 2017,0,0,829237435,"Seminole, Oklahoma",659,91,0,5782,False,8119,-2
Thu Nov 02 23:57:52 +0000 2017,0,0,186842784,University of North Texas,2846,2594,20,9599,False,51899,-2
Thu Nov 02 23:58:20 +0000 2017,0,0,16296135,"Washington,NC",4576,5033,131,31244,False,14049,-2
Thu Nov 02 23:58:38 +0000 2017,0,0,19545402,"Boston, MA, USA",772,2546,16,118,False,6363,-2
Thu Nov 02 23:58:39 +0000 2017,0,0,1930971319,None,93,239,1,1943,False,1436,-2
Thu Nov 02 23:58:39 +0000 2017,0,0,44688899,"San Diego, California, U.S.A.",16626,317,107,20779,True,5728,-2
Thu Nov 02 23:58:46 +0000 2017,0,0,747373330148130816,"Omaha, NE ",1891,2000,9,21545,False,24047,-2
Thu Nov 02 23:58:48 +0000 2017,0,0,19321357,"Washington, DC",22410,250,365,4,True,54792,-2
Thu Nov 02 23:58:50 +0000 2017,0,0,2918308492,sc:depazapooluza,534,450,8,13434,False,9859,-2
Thu Nov 02 23:59:05 +0000 2017,0,0,940344632,Richmond-Pittsburgh-Sri Lanka,1558,1806,82,45739,False,18182,-2
Thu Nov 02 23:59:11 +0000 2017,0,0,282821905,"Aurora, CO",659,742,55,66860,False,31277,-2
Thu Nov 02 23:59:14 +0000 2017,0,0,1188246804,None,979,899,16,30450,False,25272,-2
Thu Nov 02 23:59:19 +0000 2017,0,0,848424750066028544,None,6,6,0,5,False,56,-2
Thu Nov 02 23:59:36 +0000 2017,0,0,19472606,"Portland, OR",21472,1223,1235,29535,True,14555,-2
Thu Nov 02 23:59:45 +0000 2017,0,0,519248202,W$GT$,559,470,6,10412,False,22648,-2
Thu Nov 02 23:59:58 +0000 2017,0,0,848424750066028544,None,6,6,0,5,False,56,-2
Fri Nov 03 00:00:02 +0000 2017,0,0,2696995403,None,188,163,0,3313,False,1896,-2
Fri Nov 03 00:00:51 +0000 2017,0,0,3459569069,"Mississippi, USA",1219,3963,16,11337,False,19330,-2
Fri Nov 03 00:00:53 +0000 2017,0,0,1514881448,"Las Cruces, NM",968,980,0,5277,False,5384,-2
Fri Nov 03 00:01:06 +0000 2017,0,0,811806647945310208,"Los Angeles, CA",989,1889,6,8051,False,5365,-2
Fri Nov 03 00:01:10 +0000 2017,0,0,719059992,"California, USA",1099,1547,18,4436,False,23474,-2
Fri Nov 03 00:01:17 +0000 2017,0,0,729135326,"Tampa, FL",4058,2909,46,154604,False,153850,-2
Fri Nov 03 00:01:18 +0000 2017,0,0,2398383630,rva,567,351,1,5873,False,20241,-2
Fri Nov 03 00:01:39 +0000 2017,0,0,2748013354,None,82,85,10,28,False,1601,-2
Fri Nov 03 00:02:01 +0000 2017,0,0,811806647945310208,"Los Angeles, CA",989,1890,6,8051,False,5366,-2
Fri Nov 03 00:02:03 +0000 2017,0,0,3514097597,"St. Catharines, Ontario",138,411,9,15935,False,13358,-2
Fri Nov 03 00:02:21 +0000 2017,0,0,4568919014,Broward County,886,789,7,6412,False,24872,-2
Fri Nov 03 00:02:21 +0000 2017,0,0,464137999,"Knoxville, TN",1152,425,7,45808,False,42627,-2
Fri Nov 03 00:02:36 +0000 2017,0,0,811806647945310208,"Los Angeles, CA",989,1890,6,8051,False,5367,-2
Fri Nov 03 00:02:36 +0000 2017,0,0,1480920703,None,550,301,3,12232,False,20316,-2
Fri Nov 03 00:02:52 +0000 2017,0,0,184493219,"Chicago, IL",1013,1423,1,7963,False,15987,-2
Fri Nov 03 00:02:58 +0000 2017,0,0,372900872,"Boston, MA",2059,464,23,331,False,1937,-2
Fri Nov 03 00:03:00 +0000 2017,0,0,17108529,"Lexington, KY",2050,488,32,16637,False,18915,-2
Fri Nov 03 00:03:17 +0000 2017,0,0,807782370,"Longmont, CO",2117,1477,88,6833,False,2954,-2
Fri Nov 03 00:03:19 +0000 2017,0,0,843610140800696331,"Eastlake, OH",18,109,0,1340,False,1021,-2
Fri Nov 03 00:03:23 +0000 2017,0,0,377325330,El Reno Oklahoma,1094,1134,30,49032,False,27512,-2
Fri Nov 03 00:03:44 +0000 2017,0,0,83663354,Seattle Orleans,3459,2892,255,376963,False,59110,-2
Fri Nov 03 00:03:50 +0000 2017,0,0,940344632,Richmond-Pittsburgh-Sri Lanka,1558,1806,82,45740,False,18183,-2
Fri Nov 03 00:03:51 +0000 2017,0,0,906280139239161856,"Indianapolis, IN",104,449,0,99,False,418,-2
Fri Nov 03 00:03:50 +0000 2017,0,0,51529520,San Francisco,2875,2356,74,5737,False,2891,-2
Fri Nov 03 00:04:05 +0000 2017,0,0,1042764618,mtl,1252,4995,38,15121,False,29639,-2
Fri Nov 03 00:04:12 +0000 2017,0,0,37131878,"Wilmington, NC",356,917,14,12960,False,6660,-2
Fri Nov 03 00:04:23 +0000 2017,0,0,33219625,ny.mi.wi.dc.tx.mi,395,87,5,29958,False,93365,-2
Fri Nov 03 00:04:25 +0000 2017,0,0,3267640692,"Dallas, TX ",1717,802,7,24869,False,21799,-2
Fri Nov 03 00:04:29 +0000 2017,0,0,940020962,None,2422,1842,2,29362,False,25055,-2
Fri Nov 03 00:04:30 +0000 2017,0,0,334759334,"Colonia, NJ",1217,768,6,10942,False,23120,-2
Fri Nov 03 00:05:01 +0000 2017,0,0,69991372,N252  919  336C,1634,1214,11,2726,False,79180,-2
Fri Nov 03 00:05:04 +0000 2017,0,0,767822546406342656,None,1066,690,2,6770,False,5710,-2
Fri Nov 03 00:05:08 +0000 2017,0,0,361958425,somewhere stuntin',2614,2081,6,15179,False,8233,-2
Fri Nov 03 00:05:14 +0000 2017,0,0,2908419925,ballin or rappin,580,438,3,2681,False,3343,-2
Fri Nov 03 00:05:22 +0000 2017,0,0,807039058639814662,None,173,347,2,1401,False,7135,-2
Fri Nov 03 00:05:27 +0000 2017,0,0,476404804,"Sioux City, IA",2789,687,7,29075,False,26023,-2
Fri Nov 03 00:05:33 +0000 2017,0,0,47961848,"T: 34.095088,-118.310044",2206,2374,27,2993,False,13692,-2
Fri Nov 03 00:05:33 +0000 2017,0,0,19673898,Los Angeles,6859,1390,217,2140,True,5976,-2
Fri Nov 03 00:05:34 +0000 2017,0,0,260389485,"New York, NY",393,390,84,1144,False,6905,-2
Fri Nov 03 00:05:39 +0000 2017,0,0,253890468,"Pittsburg, America",864,652,2,3457,False,9394,-2
Fri Nov 03 00:05:58 +0000 2017,0,0,2940444468,"Haltom City, TX",716,580,0,6209,False,14405,-2
Fri Nov 03 00:06:25 +0000 2017,0,0,2810152669,SMHS24,807,618,1,12129,False,1563,-2
Fri Nov 03 00:06:31 +0000 2017,0,0,719348364,None,1429,1146,9,22512,False,46482,-2
Fri Nov 03 00:06:37 +0000 2017,0,0,380995578,Central Florida,1112,490,4,1214,False,6190,-2
Fri Nov 03 00:06:50 +0000 2017,0,0,802577614028308482,"North Carolina, USA",28,30,0,3,False,36,-2
Fri Nov 03 00:07:00 +0000 2017,0,0,373118414,None,479,407,5,4880,False,1926,-2
Fri Nov 03 00:07:19 +0000 2017,0,0,294359221,"South Carolina, USA",1437,1220,1,2832,False,66184,-2
Fri Nov 03 00:07:28 +0000 2017,0,0,512848995,"New York, NY ",2780,361,46,583666,False,22805,-2
Fri Nov 03 00:07:35 +0000 2017,0,0,912409236587601921,None,22,179,0,566,False,805,-2
Fri Nov 03 00:07:45 +0000 2017,0,0,2277246072,con las putitas,500,433,2,11079,False,10057,-2
Fri Nov 03 00:07:53 +0000 2017,0,0,72081096,"Brownsville, TX",914,632,3,10846,False,29187,-2
Fri Nov 03 00:07:58 +0000 2017,0,0,1544482682,None,533,1084,2,11763,False,3616,-2
Fri Nov 03 00:08:09 +0000 2017,0,0,1142942540,None,840,511,4,18428,False,16840,-2
Fri Nov 03 00:08:15 +0000 2017,0,0,251946103,"Pullman, WA",755,803,3,12816,False,16167,-2
Fri Nov 03 00:08:21 +0000 2017,0,0,2600358696,Vic,748,697,3,6141,False,12766,-2
Fri Nov 03 00:08:23 +0000 2017,0,0,24554640,"Seattle, WA",438,827,7,6774,False,1252,-2
Fri Nov 03 00:08:24 +0000 2017,0,0,280639031,North Carolina and Beyond,1158,1667,26,677,False,16834,-2
Fri Nov 03 00:08:27 +0000 2017,0,0,3252931003,"Las Vegas, NV",139,103,17,75,False,4340,-2
Fri Nov 03 00:08:37 +0000 2017,0,0,2323238577,Williamsburg Brooklyn,683,752,21,67678,False,34973,-2
Fri Nov 03 00:08:41 +0000 2017,0,0,556162992,Posted ,543,475,0,3829,False,9653,-2
Fri Nov 03 00:08:43 +0000 2017,0,0,2970915460,None,222,215,0,1154,False,1144,-2
Fri Nov 03 00:08:55 +0000 2017,0,0,909548306434367490,"Social Circle, GA",80,584,0,5182,False,1587,-2
Fri Nov 03 00:09:00 +0000 2017,0,0,3222326768,"广东, 中华人民共和国",9,41,0,71,False,102,-2
Fri Nov 03 00:09:05 +0000 2017,0,0,717780978584801281,None,97,63,4,27,False,265,-2
Fri Nov 03 00:09:06 +0000 2017,0,0,832354952844541952,"St Johns, FL",710,1043,11,15713,False,10006,-2
Fri Nov 03 00:09:19 +0000 2017,0,0,24580091,NYC,539,483,10,23214,False,12380,-2
Fri Nov 03 00:09:35 +0000 2017,0,0,377670932,None,833,640,5,14829,False,36459,-2
Fri Nov 03 00:09:42 +0000 2017,0,0,2857516183,You are home ,599,557,2,6164,False,18124,-2
Fri Nov 03 00:10:01 +0000 2017,0,0,276088212,None,378,317,1,11356,False,14026,-2
Fri Nov 03 00:10:21 +0000 2017,0,0,4519672527,"Statham, GA",724,1372,83,62296,False,16792,-2
Fri Nov 03 00:10:23 +0000 2017,0,0,5538582,BOS BDL NRT SFO,1501,761,337,12170,False,82823,-2
Fri Nov 03 00:10:30 +0000 2017,0,0,2192733124,Philadelphia,142,359,0,79,False,241,-2
Fri Nov 03 00:10:31 +0000 2017,0,0,854147892,"Houston, TX",642,580,1,2344,False,349,-2
Fri Nov 03 00:10:34 +0000 2017,0,0,2192733124,Philadelphia,142,359,0,79,False,242,-2
Fri Nov 03 00:10:48 +0000 2017,0,0,16331842,N 32°47' 0'' / W 96°48' 0'',4204,3742,180,4970,False,17385,-2
Fri Nov 03 00:10:56 +0000 2017,0,0,2223893877,None,154,1551,4,2063,False,5175,-2
Fri Nov 03 00:11:03 +0000 2017,0,0,170916574,"Detroit,MI ",1755,1705,2,15814,False,78206,-2
Fri Nov 03 00:11:07 +0000 2017,0,0,455623022,Philadelphia,1092,4672,19,1983,False,5605,-2
Fri Nov 03 00:11:15 +0000 2017,0,0,237936616,"Charlotte, NC",352,340,3,653,False,943,-2
Fri Nov 03 00:11:18 +0000 2017,0,0,480544088,"Edgewood, NM  Canyon, TX",437,587,5,4022,False,13605,-2
Fri Nov 03 00:11:33 +0000 2017,0,0,597131853,"Powell, Tennessee ",707,412,12,7737,False,4809,-2
Fri Nov 03 00:11:36 +0000 2017,0,0,3108828058,"Berkeley, CA",148,102,4,2346,False,7707,-2
Fri Nov 03 00:11:52 +0000 2017,0,0,1682515466,None,2223,1471,3,22240,False,46115,-2
Fri Nov 03 00:12:00 +0000 2017,0,0,2235168884,"Chiefland, FL ",780,587,3,2971,False,3327,-2
Fri Nov 03 00:12:11 +0000 2017,0,0,3153702457,"Boardman, OH",932,856,2,24439,False,24943,-2
Fri Nov 03 00:12:16 +0000 2017,0,0,1942381891,"Blackwood, NJ",659,283,2,8884,False,13794,-2
Fri Nov 03 00:12:25 +0000 2017,0,0,4064620214,None,67,62,0,990,False,778,-2
Fri Nov 03 00:12:32 +0000 2017,0,0,2904346155,"Utica, OH",453,1606,1,222,False,2611,-2
Fri Nov 03 00:12:54 +0000 2017,0,0,1077676104,"Green Bay, WI",1812,2967,62,5467,False,35690,-2
Fri Nov 03 00:13:01 +0000 2017,0,0,3514097597,"St. Catharines, Ontario",138,411,9,15936,False,13360,-2
Fri Nov 03 00:13:21 +0000 2017,0,0,23719415,Connecticut ,336,461,4,1358,False,30822,-2
Fri Nov 03 00:13:21 +0000 2017,0,0,1323524556,"Weatherford, TX",403,267,0,2270,False,1102,-2
Fri Nov 03 00:13:28 +0000 2017,0,0,155763127,Los Angeles,1788,145,36,235,False,2939,-2
Fri Nov 03 00:13:30 +0000 2017,0,0,3027128370,QUISEWORLD,971,636,35,2413,False,21184,-2
Fri Nov 03 00:13:41 +0000 2017,0,0,715433952,"Ogden, UT",481,374,9,22046,False,25596,-2
Fri Nov 03 00:13:42 +0000 2017,0,0,4852434473,"Alabama, USA",802,600,57,10798,False,51339,-2
Fri Nov 03 00:13:52 +0000 2017,0,0,2721250457,"Lake Arthur, LA",131,366,1,104,False,440,-2
Fri Nov 03 00:13:53 +0000 2017,0,0,319195996,SteveDr1ve Block,3490,2911,6,6208,False,23924,-2
Fri Nov 03 00:13:54 +0000 2017,0,0,171456457,Chicago/Queens,207,522,1,11758,False,5651,-2
Fri Nov 03 00:13:58 +0000 2017,0,0,788609378,"Philadelphia, PA",2674,2443,21,81566,False,47843,-2
Fri Nov 03 00:14:05 +0000 2017,0,0,335734755,"Sacramento, CA",258,203,3,6426,False,3451,-2
Fri Nov 03 00:14:07 +0000 2017,0,0,908497292608520194,"Fruitvale, CO",65,284,2,282,False,1980,-2
Fri Nov 03 00:14:12 +0000 2017,0,0,940344632,Richmond-Pittsburgh-Sri Lanka,1559,1806,80,45742,False,18187,-2
Fri Nov 03 00:14:26 +0000 2017,0,0,441064195,"Fresno, CA",449,338,1,5568,False,13760,-2
Fri Nov 03 00:14:39 +0000 2017,0,0,491655986,None,395,414,1,2755,False,4916,-2
Fri Nov 03 00:14:46 +0000 2017,0,0,798698636,"Evansville, IN",128,217,6,4684,False,6615,-2
Fri Nov 03 00:15:12 +0000 2017,0,0,922306591,"Vancouver, Canada",34,6,0,409,False,1137,-2
Fri Nov 03 00:15:36 +0000 2017,0,0,1533934830,Hampton University,1952,661,5,6231,False,100945,-2
Fri Nov 03 00:15:39 +0000 2017,0,0,4117374554,Naptown,385,256,1,5069,False,3871,-2
Fri Nov 03 00:15:47 +0000 2017,0,0,2287367207,"Elizabethtown, KY",48,48,0,256,False,256,-2
Fri Nov 03 00:16:12 +0000 2017,0,0,863913246,"Frederick, MD",273,305,39,41447,False,32459,-2
Fri Nov 03 00:16:22 +0000 2017,0,0,2235584413,FuckingHell,259,374,4,7985,False,18024,-2
Fri Nov 03 00:16:38 +0000 2017,0,0,443481110,None,2913,2247,4,10127,False,38763,-2
